Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
1318,31.0,F,99099.28,0.0,4.0
1319,0.0,F,0.0,1.0,4.0
1320,51.0,F,92796.42,0.0,2.0
1321,0.0,M,95164.77,0.0,5.0
1322,29.0,N,31324.45,1.0,3.0
1323,62.0,F,81646.03,0.0,4.0
1324,28.0,F,16267.27,1.0,1.0
1325,68.0,F,35314.08,0.0,2.0
1326,42.0,M,77840.86,1.0,2.0
1327,45.0,M,96672.67,0.0,4.0
1328,18.0,M,42247.0,1.0,2.0
1329,39.0,M,63727.0,1.0,3.0
1330,31.0,F,73799.63,1.0,4.0
1331,70.0,N,70775.02,0.0,2.0
1332,19.0,M,6004.46,1.0,1.0
1333,25.0,M,74125.05,0.0,4.0
1334,63.0,F,49817.25,1.0,4.0
1335,64.0,M,76692.68,1.0,4.0
1336,58.0,F,44191.43,1.0,5.0
1337,60.0,F,82784.67,1.0,5.0
1338,65.0,F,15613.92,1.0,1.0
1339,76.0,F,9645.94,1.0,1.0
1340,38.0,M,65135.02,0.0,1.0
1341,42.0,F,49053.05,1.0,0.0
1342,22.0,F,93011.96,1.0,4.0
1343,71.0,M,76449.33,0.0,3.0
1344,73.0,M,79351.96,1.0,2.0
1345,67.0,N,36790.53,0.0,4.0
1346,67.0,M,79734.87,1.0,1.0
1347,78.0,F,0.0,0.0,1.0
1348,52.0,F,88364.79,1.0,5.0
1349,48.0,M,31083.9,0.0,1.0
1350,33.0,N,55486.0,0.0,5.0
1351,26.0,F,0.0,0.0,3.0
1352,59.0,F,94017.53,0.0,0.0
1353,29.0,M,14327.35,1.0,3.0
1354,43.0,F,39226.67,0.0,4.0
1355,67.0,F,72418.07,1.0,2.0
1356,52.0,N,0.0,1.0,5.0
1357,26.0,M,6208.28,0.0,4.0
1358,41.0,M,83182.54,1.0,0.0
1359,21.0,F,77899.32,0.0,0.0
1360,67.0,M,0.0,1.0,1.0
1361,60.0,M,20978.14,1.0,2.0
1362,69.0,M,47998.35,0.0,2.0
1363,56.0,M,13066.32,0.0,3.0
1364,19.0,M,63751.27,0.0,2.0
1365,47.0,F,4762.81,0.0,2.0
1366,21.0,F,16432.22,0.0,2.0
1367,69.0,M,73242.13,0.0,2.0
1368,35.0,F,41069.88,0.0,2.0
1369,31.0,M,80812.23,1.0,5.0
1370,70.0,M,64261.52,1.0,5.0
1371,43.0,F,64512.27,0.0,0.0
1372,29.0,F,0.0,0.0,0.0
1373,49.0,F,4966.68,0.0,5.0
1374,68.0,M,37424.34,1.0,0.0
1375,59.0,M,5467.74,0.0,4.0
1376,58.0,N,6438.01,1.0,1.0
1377,32.0,F,0.0,0.0,4.0
1378,28.0,F,60674.3,0.0,1.0
1379,72.0,M,87005.37,1.0,3.0
1380,29.0,F,3462.94,1.0,3.0
1381,45.0,F,25811.18,1.0,1.0
1382,22.0,F,0.0,1.0,1.0
1383,68.0,F,64809.38,0.0,1.0
1384,58.0,M,7563.8,0.0,1.0
1385,73.0,F,62507.55,0.0,4.0
1386,50.0,M,15426.95,0.0,3.0
1387,46.0,F,0.0,1.0,5.0
1388,0.0,F,15788.27,1.0,4.0
1389,51.0,M,0.0,0.0,1.0
1390,35.0,M,82658.73,0.0,4.0
1391,41.0,F,70981.73,1.0,2.0
1392,21.0,N,98344.85,0.0,5.0
1393,37.0,N,0.0,1.0,5.0
1394,64.0,M,32831.93,0.0,2.0
1395,36.0,M,7379.55,0.0,2.0
1396,50.0,M,5371.83,1.0,3.0
1397,65.0,F,30602.48,1.0,4.0
1398,75.0,F,0.0,1.0,2.0
1399,0.0,M,37298.02,0.0,2.0
1400,59.0,F,67077.2,0.0,3.0
1401,52.0,F,20143.71,1.0,2.0
1402,31.0,M,93034.96,1.0,2.0
1403,67.0,M,86566.46,1.0,4.0
1404,0.0,M,80423.74,0.0,4.0
1405,32.0,F,45277.43,0.0,1.0
1406,29.0,M,36790.13,1.0,4.0
1407,52.0,M,16191.44,1.0,4.0
1408,58.0,F,95769.47,1.0,3.0
1409,56.0,F,0.0,1.0,4.0
1410,38.0,M,86941.22,0.0,2.0
1411,51.0,M,89669.52,0.0,1.0
1412,52.0,M,31105.29,1.0,1.0
1413,58.0,M,0.0,1.0,1.0
1414,58.0,F,25949.4,0.0,5.0
1415,78.0,M,11293.42,0.0,1.0
1416,58.0,M,3605.22,0.0,3.0
1417,79.0,M,88576.5,0.0,5.0
1418,0.0,F,2342.72,1.0,2.0
1419,50.0,F,39274.87,1.0,3.0
1420,25.0,N,80542.22,1.0,3.0
1421,0.0,F,31258.63,1.0,1.0
1422,0.0,F,46315.62,1.0,4.0
1423,53.0,M,45902.74,1.0,5.0
1424,55.0,M,78817.21,0.0,4.0
1425,55.0,M,0.0,0.0,5.0
1426,64.0,N,92523.44,1.0,5.0
1427,69.0,F,62819.25,0.0,5.0
1428,32.0,M,36596.5,1.0,5.0
1429,26.0,M,39026.66,0.0,5.0
1430,35.0,M,56583.03,1.0,1.0
1431,78.0,F,83488.88,0.0,4.0
1432,48.0,N,28199.09,1.0,1.0
1433,37.0,M,0.0,1.0,0.0
1434,19.0,F,97276.56,1.0,4.0
1435,56.0,N,10554.69,1.0,5.0
1436,40.0,M,13736.93,1.0,0.0
1437,78.0,F,0.0,1.0,1.0
1438,52.0,M,39153.94,1.0,5.0
1439,36.0,M,0.0,1.0,3.0
1440,70.0,M,72178.77,0.0,4.0
1441,35.0,N,98116.93,1.0,5.0
1442,74.0,F,97416.42,1.0,5.0
1443,41.0,M,50080.67,1.0,3.0
1444,34.0,F,64859.88,1.0,5.0
1445,28.0,M,72883.16,1.0,3.0
1446,62.0,M,16375.56,0.0,5.0
1447,69.0,N,35995.55,1.0,2.0
1448,64.0,M,10444.45,0.0,5.0
1449,72.0,M,82357.46,0.0,4.0
1450,18.0,F,72176.96,0.0,5.0
1451,0.0,M,13502.82,0.0,2.0
1452,69.0,F,92150.62,1.0,4.0
1453,52.0,F,18993.24,0.0,1.0
1454,41.0,M,0.0,1.0,3.0
1455,42.0,M,26263.23,0.0,3.0
1456,76.0,F,27359.88,0.0,2.0
1457,49.0,F,9094.75,1.0,4.0
1458,0.0,F,94814.01,0.0,1.0
1459,74.0,M,41156.78,0.0,5.0
1460,38.0,F,66372.61,1.0,2.0
1461,69.0,M,83472.22,0.0,4.0
1462,64.0,F,0.0,1.0,0.0
1463,24.0,M,21502.03,0.0,4.0
1464,74.0,M,30465.03,1.0,1.0
1465,60.0,M,73270.16,1.0,5.0
1466,27.0,F,0.0,0.0,5.0
1467,33.0,F,7424.96,0.0,5.0
1468,23.0,M,12181.19,1.0,3.0
1469,51.0,N,52842.13,1.0,1.0
1470,66.0,F,35003.81,0.0,3.0
1471,28.0,F,12719.68,0.0,3.0
1472,69.0,N,9961.57,0.0,5.0
1473,64.0,M,0.0,0.0,5.0
1474,38.0,M,0.0,0.0,4.0
1475,77.0,F,91579.04,1.0,4.0
1476,33.0,F,0.0,0.0,3.0
1477,73.0,F,97550.4,1.0,3.0
1478,57.0,M,52077.66,0.0,2.0
1479,65.0,M,0.0,0.0,5.0
1480,77.0,F,23778.69,0.0,1.0
1481,23.0,M,72789.17,0.0,1.0
1482,62.0,F,80979.25,1.0,2.0
1483,0.0,F,0.0,1.0,2.0
1484,27.0,M,28350.13,0.0,1.0
1485,61.0,F,74618.33,1.0,3.0
1486,0.0,F,45725.35,0.0,0.0
1487,0.0,F,60316.89,0.0,1.0
1488,29.0,M,66361.33,1.0,4.0
1489,72.0,M,17791.2,1.0,5.0
1490,49.0,N,83590.87,0.0,3.0
1491,69.0,F,45041.42,0.0,4.0
1492,68.0,N,38492.34,0.0,0.0
1493,72.0,M,95412.99,0.0,5.0
1494,48.0,F,6383.61,1.0,4.0
1495,39.0,M,53880.32,1.0,5.0
1496,52.0,F,7478.98,0.0,0.0
1497,55.0,M,0.0,0.0,1.0
1498,44.0,N,33558.07,1.0,3.0
1499,0.0,F,12551.35,0.0,2.0
1500,39.0,F,27840.08,1.0,5.0
1501,59.0,F,81367.88,1.0,3.0
1502,37.0,M,78494.8,1.0,5.0
1503,38.0,M,78621.58,0.0,4.0
1504,65.0,M,8420.79,0.0,4.0
1505,18.0,F,53072.15,1.0,2.0
1506,74.0,N,97138.35,0.0,4.0
1507,19.0,M,0.0,1.0,5.0
1508,56.0,F,84599.15,0.0,2.0
1509,43.0,M,49190.53,0.0,4.0
1510,36.0,M,13407.76,0.0,3.0
1511,26.0,M,68406.0,1.0,3.0
1512,74.0,M,14785.7,0.0,5.0
1513,60.0,F,41428.03,1.0,3.0
1514,20.0,F,26422.29,1.0,3.0
1515,65.0,M,62397.11,0.0,3.0
1516,57.0,N,85085.72,0.0,4.0
1517,29.0,F,66659.73,0.0,0.0
1518,77.0,M,54725.62,1.0,0.0
1519,48.0,M,65333.84,1.0,4.0
1520,0.0,F,79950.08,0.0,3.0
1521,41.0,F,99127.73,0.0,1.0
1522,69.0,M,51077.18,0.0,1.0
1523,35.0,F,62598.54,1.0,4.0
1524,60.0,M,75126.74,1.0,4.0
1525,38.0,F,4529.73,0.0,1.0
1526,52.0,M,22018.83,1.0,1.0
1527,18.0,M,61213.89,0.0,1.0
1528,64.0,M,35239.4,0.0,0.0
1529,73.0,M,7275.58,0.0,1.0
1530,0.0,M,7093.38,1.0,3.0
1531,27.0,M,0.0,1.0,0.0
1532,40.0,M,83364.47,0.0,2.0
1533,77.0,F,9444.45,1.0,0.0
1534,0.0,F,60009.91,1.0,5.0
1535,47.0,M,45439.55,0.0,2.0
1536,47.0,F,66066.31,0.0,3.0
1537,68.0,M,16522.26,0.0,0.0
1538,0.0,F,99960.22,1.0,3.0
1539,21.0,M,99126.56,1.0,2.0
1540,44.0,M,31184.69,0.0,1.0
1541,27.0,M,76360.54,0.0,4.0
1542,48.0,M,40012.66,0.0,5.0
1543,36.0,M,61905.65,0.0,3.0
1544,62.0,M,32332.02,0.0,1.0
1545,76.0,M,0.0,1.0,2.0
1546,32.0,M,29291.89,1.0,2.0
1547,68.0,F,30106.97,1.0,3.0
1548,0.0,M,29557.17,1.0,1.0
1549,58.0,N,45345.38,1.0,4.0
1550,29.0,F,22965.95,0.0,4.0
1551,70.0,M,0.0,0.0,3.0
1552,39.0,M,47064.2,0.0,5.0
1553,38.0,M,32974.92,0.0,5.0
1554,34.0,F,84702.92,0.0,4.0
1555,74.0,F,93794.74,1.0,0.0
1556,78.0,M,5527.37,1.0,4.0
1557,78.0,M,21126.49,1.0,4.0
1558,35.0,F,58767.43,0.0,5.0
1559,64.0,N,71938.2,0.0,2.0
1560,42.0,F,45426.38,1.0,2.0
1561,31.0,F,33517.94,0.0,4.0
1562,31.0,F,50609.64,1.0,1.0
1563,72.0,M,0.0,0.0,5.0
1564,35.0,M,2180.69,1.0,3.0
1565,29.0,M,10964.15,0.0,0.0
1566,22.0,F,26820.59,1.0,5.0
1567,35.0,F,56774.37,0.0,3.0
1568,49.0,M,99857.42,1.0,0.0
1569,32.0,M,0.0,1.0,1.0
1570,0.0,F,47811.84,0.0,4.0
1571,50.0,M,37018.4,1.0,1.0
1572,52.0,F,34910.84,1.0,3.0
1573,43.0,M,21414.37,1.0,4.0
1574,0.0,F,0.0,0.0,0.0
1575,0.0,N,10350.11,1.0,4.0
1576,28.0,M,0.0,1.0,1.0
1577,20.0,F,68957.39,0.0,0.0
1578,0.0,F,47501.42,1.0,1.0
1579,79.0,F,14244.33,0.0,2.0
1580,0.0,M,26134.02,1.0,3.0
1581,22.0,M,54723.19,0.0,5.0
1582,29.0,F,63357.54,0.0,4.0
1583,74.0,M,79713.92,0.0,1.0
1584,76.0,M,45249.56,1.0,1.0
1585,48.0,F,31410.2,0.0,4.0
1586,38.0,M,7817.71,0.0,5.0
1587,43.0,M,22706.45,0.0,4.0
1588,34.0,F,85726.43,0.0,2.0
1589,41.0,M,78952.35,0.0,3.0
1590,37.0,M,0.0,0.0,5.0
1591,31.0,M,67946.03,1.0,2.0
1592,56.0,M,35832.08,1.0,1.0
1593,0.0,F,23257.59,1.0,3.0
1594,0.0,M,25650.17,0.0,2.0
1595,53.0,F,12031.07,0.0,2.0
1596,62.0,M,90525.79,0.0,1.0
1597,70.0,F,56664.01,0.0,5.0
1598,29.0,F,33796.38,0.0,0.0
1599,46.0,M,67507.28,0.0,3.0
1600,54.0,N,2331.79,0.0,5.0
1601,62.0,F,37573.24,0.0,2.0
1602,79.0,F,81805.63,0.0,4.0
1603,60.0,M,0.0,0.0,3.0
1604,55.0,N,84706.76,1.0,0.0
1605,66.0,N,18917.15,0.0,5.0
1606,38.0,F,0.0,1.0,2.0
1607,0.0,M,66425.58,1.0,3.0
1608,26.0,F,92364.45,0.0,4.0
1609,75.0,N,2143.76,1.0,5.0
1610,59.0,M,0.0,1.0,5.0
1611,45.0,M,0.0,1.0,1.0
1612,58.0,F,40659.42,0.0,0.0
1613,32.0,M,36404.83,0.0,1.0
1614,31.0,F,57251.75,0.0,4.0
1615,64.0,M,30273.48,1.0,1.0
1616,38.0,F,39079.05,1.0,4.0
1617,0.0,F,13680.69,0.0,0.0
1618,43.0,F,49585.56,0.0,5.0
1619,19.0,M,95310.47,0.0,3.0
1620,76.0,N,57313.72,1.0,3.0
1621,66.0,M,31182.26,0.0,3.0
1622,52.0,F,24343.58,1.0,5.0
1623,69.0,M,29445.21,0.0,5.0
1624,34.0,M,72230.55,1.0,2.0
1625,75.0,M,23300.07,1.0,4.0
1626,33.0,F,92794.41,0.0,1.0
1627,18.0,F,52245.49,0.0,3.0
1628,22.0,F,4897.6,0.0,3.0
1629,77.0,F,37521.25,0.0,2.0
1630,19.0,F,98763.22,0.0,2.0
1631,48.0,F,42115.04,1.0,2.0
1632,58.0,N,55123.51,1.0,2.0
1633,18.0,F,0.0,0.0,5.0
1634,28.0,F,0.0,0.0,3.0
1635,22.0,M,48327.73,1.0,3.0
1636,70.0,N,55976.41,1.0,4.0
1637,47.0,F,90814.16,0.0,3.0
1638,26.0,F,5845.86,0.0,0.0
1639,73.0,F,53262.27,1.0,2.0
1640,41.0,N,95014.72,0.0,1.0
1641,68.0,F,81513.12,0.0,5.0
1642,27.0,M,48085.39,0.0,2.0
1643,65.0,M,0.0,0.0,1.0
1644,68.0,F,42464.79,1.0,3.0
1645,30.0,F,97091.03,0.0,5.0
1646,50.0,M,50203.99,0.0,4.0
1647,18.0,M,0.0,0.0,4.0
1648,31.0,M,18847.63,1.0,5.0
1649,40.0,F,98637.25,1.0,5.0
1650,23.0,N,4751.79,0.0,3.0
1651,54.0,F,25488.01,1.0,3.0
1652,0.0,M,99642.55,0.0,5.0
1653,50.0,M,0.0,0.0,5.0
1654,63.0,M,43734.01,0.0,2.0
1655,73.0,M,0.0,0.0,3.0
1656,28.0,M,87769.71,1.0,5.0
1657,49.0,M,69549.77,1.0,0.0
1658,42.0,F,87782.61,0.0,4.0
1659,79.0,M,77070.0,1.0,3.0
1660,69.0,F,0.0,1.0,1.0
1661,58.0,M,26502.66,1.0,4.0
1662,77.0,M,24432.65,0.0,1.0
1663,60.0,F,52717.06,0.0,1.0
1664,65.0,M,68317.32,1.0,4.0
1665,0.0,M,44637.84,1.0,4.0
1666,59.0,F,2147.91,0.0,4.0
1667,56.0,N,7434.31,0.0,1.0
1668,64.0,F,0.0,1.0,3.0
1669,0.0,M,91533.87,0.0,5.0
1670,29.0,M,42531.32,1.0,2.0
1671,74.0,F,66341.21,1.0,0.0
1672,45.0,F,0.0,1.0,1.0
1673,48.0,F,12152.36,0.0,3.0
1674,19.0,F,16725.23,1.0,4.0
1675,57.0,M,91867.16,0.0,4.0
1676,0.0,M,67957.31,0.0,3.0
1677,0.0,N,0.0,0.0,4.0
1678,32.0,N,0.0,0.0,2.0
1679,79.0,F,76148.83,1.0,3.0
1680,38.0,F,87163.66,1.0,3.0
1681,24.0,M,59985.46,0.0,5.0
1682,18.0,F,21815.42,1.0,5.0
1683,0.0,F,28980.65,1.0,1.0
1684,23.0,M,15266.78,0.0,2.0
1685,69.0,M,90617.32,0.0,1.0
1686,78.0,M,7247.76,1.0,4.0
1687,19.0,M,98549.39,0.0,0.0
1688,33.0,F,68735.02,0.0,4.0
1689,63.0,F,0.0,1.0,1.0
1690,22.0,M,82081.77,0.0,2.0
1691,59.0,M,0.0,0.0,0.0
1692,34.0,N,92452.91,1.0,5.0
1693,0.0,M,0.0,1.0,1.0
1694,40.0,F,90781.04,1.0,3.0
1695,35.0,F,91841.16,0.0,3.0
1696,41.0,M,0.0,0.0,1.0
1697,63.0,M,38030.92,0.0,0.0
1698,26.0,F,55735.43,1.0,4.0
1699,55.0,F,35707.44,0.0,0.0
1700,64.0,M,85290.3,1.0,1.0
1701,57.0,F,30730.53,0.0,3.0
1702,41.0,M,67904.05,0.0,4.0
1703,63.0,M,7264.86,1.0,2.0
1704,71.0,M,67041.91,1.0,0.0
1705,27.0,F,53634.84,1.0,4.0
1706,58.0,F,33560.35,0.0,3.0
1707,45.0,F,69393.66,1.0,2.0
1708,72.0,M,21858.85,0.0,3.0
1709,20.0,F,31429.5,0.0,5.0
1710,32.0,F,58303.44,1.0,1.0
1711,41.0,N,65501.11,0.0,2.0
1712,27.0,F,68529.88,1.0,1.0
1713,72.0,N,30643.23,1.0,5.0
1714,48.0,F,55981.23,1.0,0.0
1715,57.0,F,85780.18,1.0,4.0
1716,78.0,F,0.0,0.0,2.0
1717,19.0,F,75281.85,0.0,4.0
1718,63.0,F,38979.44,0.0,5.0
1719,20.0,F,0.0,0.0,2.0
1720,33.0,F,14745.84,1.0,2.0
1721,33.0,M,50252.74,0.0,2.0
1722,57.0,F,63811.06,0.0,4.0
1723,19.0,M,85032.65,1.0,1.0
1724,74.0,M,58464.84,0.0,2.0
1725,29.0,F,0.0,0.0,2.0
1726,32.0,F,35005.8,1.0,3.0
1727,60.0,F,37823.93,0.0,3.0
1728,35.0,M,39414.6,0.0,5.0
1729,26.0,F,41128.19,0.0,5.0
1730,64.0,F,90481.0,1.0,0.0
1731,56.0,F,60224.11,1.0,2.0
1732,19.0,F,7011.28,0.0,5.0
1733,35.0,M,11721.39,0.0,3.0
1734,55.0,F,0.0,0.0,4.0
1735,24.0,F,68736.02,0.0,3.0
1736,0.0,N,34713.54,1.0,1.0
1737,49.0,F,0.0,1.0,1.0
1738,71.0,N,15107.09,0.0,4.0
1739,0.0,M,73171.58,0.0,3.0
1740,56.0,F,93223.39,0.0,4.0
1741,60.0,F,92427.88,0.0,4.0
1742,60.0,F,87204.95,0.0,0.0
1743,43.0,M,73751.22,0.0,4.0
1744,22.0,F,57782.33,0.0,2.0
1745,54.0,F,58356.17,0.0,4.0
1746,32.0,F,0.0,0.0,5.0
1747,70.0,M,8383.46,1.0,5.0
1748,61.0,M,0.0,0.0,1.0
1749,73.0,N,32274.17,1.0,3.0
1750,75.0,F,52313.42,0.0,4.0
1751,56.0,M,72898.39,0.0,3.0
1752,44.0,M,8115.87,0.0,5.0
1753,0.0,F,0.0,0.0,1.0
1754,70.0,F,21925.79,1.0,5.0
1755,51.0,F,95978.01,1.0,1.0
1756,77.0,F,60772.16,1.0,2.0
1757,75.0,N,76266.97,1.0,0.0
1758,43.0,M,22900.94,1.0,4.0
1759,74.0,N,87543.5,1.0,4.0
1760,0.0,M,61483.94,0.0,1.0
1761,43.0,N,68414.35,0.0,3.0
1762,34.0,M,67358.35,1.0,4.0
1763,33.0,M,21364.57,0.0,2.0
1764,20.0,F,16723.65,1.0,4.0
1765,28.0,N,47160.79,0.0,1.0
1766,58.0,M,94326.59,1.0,0.0
1767,0.0,F,51964.63,0.0,5.0
1768,49.0,M,7750.34,0.0,2.0
1769,62.0,M,51091.46,1.0,5.0
1770,70.0,M,0.0,0.0,4.0
1771,28.0,M,60632.53,1.0,2.0
1772,68.0,M,28412.84,0.0,2.0
1773,66.0,F,26199.9,0.0,5.0
1774,60.0,F,33986.22,0.0,5.0
1775,42.0,F,71870.12,1.0,5.0
1776,23.0,M,0.0,1.0,3.0
1777,55.0,M,34363.65,1.0,1.0
1778,0.0,M,80916.98,1.0,5.0
1779,65.0,F,82097.47,1.0,5.0
1780,32.0,N,26760.02,1.0,2.0
1781,0.0,N,0.0,0.0,4.0
1782,43.0,M,0.0,1.0,0.0
1783,45.0,M,15954.59,1.0,3.0
1784,21.0,F,47226.66,0.0,1.0
1785,44.0,M,78926.76,0.0,1.0
1786,54.0,F,99147.51,1.0,2.0
1787,0.0,M,27599.36,1.0,4.0
1788,0.0,N,0.0,0.0,5.0
1789,37.0,F,63889.75,0.0,2.0
1790,31.0,F,25942.74,0.0,2.0
1791,20.0,F,63557.48,1.0,1.0
1792,44.0,F,45950.17,0.0,1.0
1793,18.0,M,74966.12,1.0,2.0
1794,52.0,F,21753.09,0.0,1.0
1795,43.0,F,77121.66,1.0,2.0
1796,0.0,M,14520.64,1.0,5.0
1797,73.0,M,10152.02,1.0,5.0
1798,23.0,N,21407.15,0.0,4.0
1799,37.0,M,6556.73,1.0,1.0
1800,45.0,F,25555.65,1.0,3.0
1801,76.0,F,59520.75,1.0,0.0
1802,62.0,F,7306.64,0.0,5.0
1803,52.0,F,93861.03,1.0,3.0
1804,72.0,F,88179.09,1.0,5.0
1805,66.0,F,36534.55,1.0,4.0
1806,0.0,F,58389.02,1.0,4.0
1807,75.0,M,4231.21,1.0,1.0
1808,28.0,M,72628.88,1.0,4.0
1809,74.0,M,92723.9,1.0,0.0
1810,72.0,M,20106.81,0.0,2.0
1811,69.0,F,51777.93,0.0,1.0
1812,75.0,F,0.0,1.0,5.0
1813,0.0,N,65962.7,1.0,1.0
1814,72.0,F,94377.62,0.0,4.0
1815,0.0,M,0.0,0.0,4.0
1816,51.0,F,35171.64,1.0,4.0
1817,18.0,F,15068.14,0.0,0.0
1818,38.0,F,0.0,0.0,3.0
1819,28.0,M,8690.8,0.0,5.0
1820,65.0,F,95941.75,0.0,3.0
1821,76.0,M,51169.74,0.0,2.0
1822,34.0,F,68711.28,1.0,3.0
1823,77.0,F,54034.41,1.0,1.0
1824,68.0,M,39860.23,0.0,3.0
1825,0.0,F,56195.57,1.0,2.0
1826,73.0,M,29927.57,1.0,5.0
1827,77.0,M,47357.09,1.0,4.0
1828,30.0,F,84957.5,0.0,3.0
1829,66.0,F,58801.36,0.0,1.0
1830,0.0,N,17794.42,0.0,2.0
1831,50.0,F,22212.11,1.0,2.0
1832,47.0,M,42450.38,0.0,2.0
1833,19.0,M,6890.45,0.0,1.0
1834,52.0,M,21884.15,1.0,5.0
1835,27.0,M,74464.38,1.0,0.0
1836,45.0,M,5440.01,1.0,1.0
1837,70.0,M,57372.22,1.0,1.0
1838,44.0,N,98944.17,0.0,1.0
1839,61.0,F,62465.04,0.0,1.0
1840,27.0,N,60195.45,0.0,4.0
1841,29.0,F,0.0,0.0,0.0
1842,42.0,M,6990.41,0.0,0.0
1843,23.0,F,96092.93,1.0,1.0
1844,59.0,F,55921.81,1.0,5.0
1845,39.0,F,23248.29,0.0,4.0
1846,26.0,N,95908.89,0.0,4.0
1847,66.0,F,62288.43,0.0,0.0
1848,26.0,F,2303.54,0.0,2.0
1849,58.0,M,65135.62,1.0,3.0
1850,78.0,F,59106.18,0.0,3.0
1851,56.0,F,28089.97,1.0,5.0
1852,64.0,N,96000.98,0.0,2.0
1853,75.0,M,71846.94,1.0,1.0
1854,24.0,N,92198.22,0.0,0.0
1855,28.0,M,65462.96,0.0,3.0
1856,0.0,F,99194.61,0.0,1.0
1857,70.0,F,84743.85,1.0,2.0
1858,28.0,N,17831.03,0.0,2.0
1859,55.0,M,68217.01,1.0,1.0
1860,29.0,M,55141.17,1.0,4.0
1861,33.0,M,17579.44,1.0,1.0
1862,50.0,M,46408.1,1.0,4.0
1863,76.0,F,0.0,1.0,0.0
1864,47.0,M,52361.52,1.0,3.0
1865,43.0,F,0.0,1.0,1.0
1866,55.0,F,62815.15,0.0,5.0
1867,68.0,M,40684.65,0.0,0.0
1868,35.0,M,58804.61,1.0,5.0
1869,77.0,M,20478.8,0.0,1.0
1870,65.0,F,25799.81,1.0,4.0
1871,44.0,F,38869.35,1.0,2.0
1872,25.0,F,63032.12,0.0,1.0
1873,39.0,F,0.0,1.0,3.0
1874,76.0,M,42301.47,1.0,4.0
1875,35.0,F,1574.31,1.0,2.0
1876,57.0,M,63568.06,0.0,5.0
1877,66.0,N,3027.54,0.0,3.0
1878,36.0,M,26442.2,0.0,3.0
1879,33.0,F,84548.55,1.0,5.0
1880,33.0,F,86770.19,0.0,4.0
1881,0.0,F,0.0,1.0,3.0
1882,31.0,M,19750.63,0.0,2.0
1883,37.0,M,45545.32,1.0,3.0
1884,72.0,M,83989.34,1.0,3.0
1885,46.0,M,80545.74,0.0,3.0
1886,65.0,M,48160.5,0.0,3.0
1887,50.0,F,23445.82,1.0,3.0
1888,53.0,M,98521.48,0.0,4.0
1889,19.0,F,4770.74,0.0,2.0
1890,39.0,M,12189.34,0.0,4.0
1891,41.0,F,32552.75,0.0,2.0
1892,35.0,M,60393.84,1.0,5.0
1893,71.0,M,81962.66,0.0,4.0
1894,18.0,M,76251.82,0.0,2.0
1895,25.0,F,41402.12,1.0,4.0
1896,19.0,M,75924.22,0.0,3.0
1897,58.0,M,5131.15,1.0,2.0
1898,27.0,M,83130.73,1.0,5.0
1899,73.0,F,73477.68,0.0,4.0
1900,57.0,N,37657.49,0.0,3.0
1901,26.0,N,9002.22,0.0,2.0
1902,55.0,F,56994.56,0.0,4.0
1903,0.0,M,52133.38,1.0,2.0
1904,62.0,M,9441.24,0.0,0.0
1905,63.0,M,80088.5,1.0,4.0
1906,29.0,M,19853.87,0.0,3.0
1907,77.0,M,0.0,1.0,3.0
1908,59.0,M,94788.77,0.0,2.0
1909,77.0,F,67371.79,1.0,5.0
1910,39.0,M,0.0,1.0,2.0
1911,0.0,F,68454.49,0.0,3.0
1912,34.0,M,46818.04,0.0,0.0
1913,30.0,F,64182.46,1.0,2.0
1914,58.0,F,8827.71,0.0,1.0
1915,47.0,F,54316.24,1.0,2.0
1916,56.0,M,44800.64,1.0,3.0
1917,0.0,F,36008.17,1.0,3.0
1918,39.0,F,17302.29,0.0,1.0
1919,45.0,M,29885.53,1.0,0.0
1920,30.0,M,36467.39,0.0,5.0
1921,38.0,M,38458.75,1.0,2.0
1922,35.0,M,28610.78,0.0,4.0
1923,58.0,N,78675.01,1.0,1.0
1924,75.0,F,66171.45,0.0,4.0
1925,47.0,F,99688.62,1.0,4.0
1926,31.0,M,31137.06,0.0,5.0
1927,66.0,F,23679.89,0.0,3.0
1928,27.0,M,90975.81,0.0,4.0
1929,0.0,M,39081.44,1.0,3.0
1930,34.0,F,55971.43,0.0,1.0
1931,28.0,M,27246.8,1.0,1.0
1932,42.0,F,0.0,1.0,4.0
1933,70.0,M,0.0,1.0,4.0
1934,74.0,F,86674.68,0.0,4.0
1935,68.0,F,69093.21,0.0,0.0
1936,27.0,F,1123.04,1.0,3.0
1937,75.0,M,96719.99,0.0,0.0
1938,27.0,M,12894.69,0.0,4.0
1939,22.0,F,33279.47,1.0,5.0
1940,0.0,F,85485.39,0.0,3.0
1941,18.0,M,68322.79,0.0,1.0
1942,56.0,F,70472.3,0.0,5.0
1943,30.0,F,32611.24,1.0,2.0
1944,42.0,F,27597.1,0.0,1.0
1945,0.0,M,0.0,1.0,3.0
1946,53.0,M,47547.19,1.0,1.0
1947,56.0,M,39323.46,0.0,3.0
1948,30.0,F,0.0,0.0,1.0
1949,24.0,M,86158.43,0.0,2.0
1950,41.0,F,46295.64,0.0,5.0
1951,56.0,M,27884.51,1.0,2.0
1952,27.0,F,73922.57,0.0,0.0
1953,34.0,M,56730.09,1.0,4.0
1954,0.0,F,69960.11,1.0,5.0
1955,43.0,M,43542.63,0.0,3.0
